,type,Temp_OXid,ppm,Pressure,Oxid_time,thickness,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Line_CD,Wavelength,Resolution,Energy_Exposure,Temp_Etching,Source_Power,Selectivity,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Target,Chamber,Etching_rate
1548,wet,1276.194332,44.62,0.21,17,713.87,0.96161,19.026,14.986,19.998,202.375,90.0,502.375,4047.508,5059.385,5.049,93.067,29.993,24.79,365,477.727,104.72,71.387,50.075,1.002,4240000000000000.0,2.63e+16,1.8e+17,3e+17,6e+17,32173.088,100.188,906.0,150,0,21211,175.4925
1549,wet,1277.296115,44.61,0.212,19,707.448,1.48912,18.891,15.073,19.998,202.027,90.0,502.027,4040.549,5050.686,5.049,92.967,29.996,31.591,365,482.943,105.303,70.745,49.845,0.996,5950000000000000.0,4.86e+16,2.28e+17,3.01e+17,6e+17,32172.83,99.613,906.0,149,0,21222,171.762
1550,wet,1275.389465,44.69,0.212,19,705.854,0.94868,13.788,15.025,19.998,202.414,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,33.893,365,493.059,104.968,70.585,50.113,1.003,1.14e+16,1.1e+17,1.13e+17,3.01e+17,6e+17,32187.56,100.284,902.0,150,0,21233,170.56350000000003
1551,wet,1281.231527,44.72,0.211,18,710.602,0.83591,18.771,14.915,20.0,201.636,90.001,501.636,4032.72,5040.9,5.034,92.389,30.009,35.004,365,485.441,105.584,71.06,49.878,0.997,1.59e+16,1.59e+17,1.38e+17,2.99e+17,6e+17,32191.766,99.695,902.0,150,0,21211,173.8755
1552,wet,1276.686599,44.79,0.214,21,703.646,1.36943,20.701,15.051,19.999,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,30.954,365,487.383,104.941,70.365,50.029,1.001,6790000000000000.0,5.74e+16,1.38e+17,3.01e+17,6e+17,32188.486,100.074,902.0,150,0,21222,170.73649999999998
1553,wet,1267.109134,44.75,0.213,20,699.176,1.92633,11.253,15.033,20.0,200.716,90.0,500.716,4014.329,5017.911,5.019,92.252,29.994,28.565,365,471.605,105.668,69.918,49.922,0.998,1.93e+16,1.93e+17,1.38e+17,3e+17,6e+17,32183.758,99.805,896.0,150,0,21233,169.494
1554,wet,1281.249182,44.75,0.214,21,711.691,1.41846,15.286,14.929,20.003,201.234,90.0,501.234,4024.681,5030.851,5.026,91.889,29.998,27.444,365,479.987,104.907,71.169,50.214,1.005,7620000000000000.0,3.73e+16,2.32e+16,3.01e+17,6e+17,32180.949,100.535,885.0,151,0,21211,172.47275
1555,wet,1284.775386,44.82,0.213,20,701.201,0.67979,12.463,14.938,20.001,200.318,90.001,500.318,4006.36,5007.95,5.012,91.983,30.001,26.326,365,469.12,105.427,70.12,49.962,0.999,1.1e+16,1.08e+17,1.06e+17,3.01e+17,6e+17,32264.156,99.904,889.0,150,0,21222,170.87525
1556,wet,1274.991786,44.9,0.214,21,712.627,0.73422,19.767,15.026,20.002,200.786,89.999,500.786,4015.727,5019.658,5.01,92.234,30.006,33.115,365,483.223,105.528,71.263,50.032,1.001,2800000000000000.0,2.74e+16,1.08e+17,3e+17,6e+17,32264.303,100.079,886.0,150,0,21233,172.63174999999998
1557,wet,1285.183012,45.03,0.215,22,716.564,1.62494,16.029,15.093,20.006,200.868,90.0,500.868,4017.361,5021.702,5.021,93.058,29.995,22.537,365,470.396,105.132,71.656,50.185,1.005,1.96e+16,9.24e+16,1.38e+17,2.99e+17,6e+17,32359.833,100.463,884.0,151,0,21311,174.766
1558,wet,1288.650388,44.94,0.215,22,702.181,1.18246,17.587,15.095,20.0,202.066,90.0,502.066,4041.328,5051.659,5.012,91.642,30.0,27.172,365,473.291,105.207,70.218,49.806,0.995,1.97e+16,1.27e+17,1.38e+17,2.99e+17,6e+17,32362.152,99.514,886.0,149,0,21322,170.49525
1559,wet,1279.575487,44.92,0.215,22,715.357,1.22609,16.445,14.978,20.002,200.737,90.001,500.737,4014.738,5018.422,5.057,92.802,29.997,34.823,365,479.286,106.272,71.536,50.46,1.011,2e+16,1.08e+17,1.38e+17,3.02e+17,6e+17,32358.195,101.149,868.0,152,0,21333,171.01425
1560,wet,1281.717281,44.84,0.217,24,703.95,1.81419,14.71,15.055,19.998,202.456,90.0,502.456,4049.123,5061.404,5.063,93.113,30.004,30.776,365,472.217,106.328,70.395,50.431,1.011,1.29e+16,1.21e+17,1.38e+17,2.98e+17,6e+17,32353.162,101.078,869.0,152,0,21311,170.3875
1561,wet,1285.916715,44.84,0.217,24,695.764,1.89693,20.77,14.915,20.005,203.214,90.0,503.214,4064.29,5080.362,5.079,93.135,29.998,33.777,365,473.417,106.615,71.533,50.477,1.012,7340000000000000.0,9.24e+16,1.38e+17,3.01e+17,6e+17,32365.612,101.193,869.0,152,0,21322,165.616
1562,wet,1279.12262,44.87,0.219,26,717.937,1.72027,20.546,15.039,20.0,204.229,90.0,504.229,4084.573,5105.717,5.103,94.179,30.003,48.896,365,482.215,108.036,71.794,50.856,1.021,7360000000000000.0,2.35e+16,2.09e+16,2.99e+17,6e+17,32257.524,102.14,869.0,153,0,21333,172.75925
1563,wet,1287.23003,44.97,0.22,27,713.61,0.96161,15.457,15.015,20.0,205.405,90.0,505.405,4108.098,5135.123,5.126,94.168,29.991,36.025,365,469.93,107.441,71.361,51.057,1.026,1.19e+16,4.36e+16,3.47e+16,2.98e+17,6e+17,32254.026,102.642,868.0,154,0,21311,173.0025
1564,wet,1292.191978,44.98,0.218,25,720.436,1.48912,19.017,15.112,20.002,205.027,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,39.751,365,480.764,107.419,72.044,50.855,1.021,4190000000000000.0,9.24e+16,1.38e+17,3.02e+17,6e+17,32254.395,102.138,868.0,153,0,21322,174.209
1565,wet,1290.665057,44.8,0.219,26,711.993,0.94868,17.367,15.044,19.996,204.363,90.0,504.363,4087.265,5109.081,5.11,93.373,30.004,31.188,365,471.539,106.512,71.199,50.927,1.023,7580000000000000.0,5.16e+16,1.38e+17,2.99e+17,6e+17,32255.649,102.317,868.0,153,1,21333,174.22325
1566,dry,1165.554842,40.23,0.194,195,709.964,1.5188,12.408,15.088,19.998,200.153,90.0,498.178,4041.975,5032.318,5.114,90.465,30.004,53.526,365,542.894,107.902,71.046,51.921,1.037,1.15e+16,1.29e+17,1.38e+17,3.02e+17,6e+17,32089.235,100.754,888.0,156,1,32333,167.541
1567,dry,1033.53575,32.28,0.214,86,706.205,0.72998,17.845,15.073,19.989,202.1,89.999,497.775,4074.623,5183.517,5.036,92.678,30.006,48.212,365,508.51,105.12,69.857,51.765,1.031,1.41e+16,1.18e+17,1.38e+17,3e+17,6e+17,31101.358,104.603,890.0,153,0,33133,168.30125
1568,dry,1063.294674,43.12,0.201,101,707.168,1.13925,14.986,14.995,19.994,204.685,89.999,502.705,4027.564,4963.186,4.982,88.792,30.003,46.978,436,506.444,108.97,71.155,50.249,1.021,1.11e+16,5.08e+16,1.38e+17,3e+17,6e+17,31101.109,102.154,888.0,154,0,33222,168.692
1569,wet,960.0245261,27.12,0.207,20,705.354,0.81578,16.722,14.997,20.0,197.183,90.0,500.408,4088.62,4992.802,4.875,91.604,29.998,42.556,405,508.79,109.151,71.468,51.218,1.038,7590000000000000.0,4.08e+16,1.38e+17,2.98e+17,6e+17,31914.677,103.802,904.0,153,0,33311,172.68850000000003
1570,wet,984.7627074,33.44,0.207,88,715.179,1.14172,13.694,15.109,20.0,199.096,90.0,498.791,4079.674,4899.699,5.099,89.418,30.011,38.38,436,524.177,108.534,72.336,51.049,1.025,7100000000000000.0,6.08e+16,1.38e+17,2.99e+17,6e+17,31281.213,101.05,887.0,155,0,11111,170.81975
1571,wet,998.6908834,34.88,0.214,102,691.282,0.92509,16.062,15.022,19.999,200.31,90.0,499.756,4106.797,5056.373,5.021,89.811,29.986,25.99,436,534.804,106.888,70.998,51.384,1.038,1.48e+16,6.29e+16,1.38e+17,3e+17,6e+17,32238.201,100.772,901.0,155,0,11222,166.84550000000002
1572,wet,1090.003296,30.24,0.215,69,709.956,1.07024,12.256,15.005,20.003,199.983,90.0,502.813,3991.987,5079.03,5.075,91.266,30.007,65.839,436,534.333,106.351,71.086,51.109,1.0,8370000000000000.0,1.16e+17,1.38e+17,2.99e+17,6e+17,30611.506,103.577,915.0,151,0,11333,166.06400000000002
1573,wet,1205.954833,39.31,0.211,122,715.078,1.6429,17.049,15.147,20.005,200.227,89.999,497.422,3950.778,4967.667,4.921,91.33,30.009,60.483,365,498.167,107.404,71.673,50.506,1.011,1.35e+16,1.68e+16,1.38e+17,3e+17,6e+17,32930.382,104.111,894.0,153,0,12133,169.9195
1574,wet,1044.371945,32.1,0.201,109,697.155,1.45486,16.549,14.798,19.997,201.232,90.001,505.145,4012.953,5086.767,4.917,94.399,30.0,28.979,436,537.426,109.393,72.019,51.261,1.036,1.44e+16,1.38e+17,1.38e+17,2.99e+17,6e+17,32577.756,100.455,913.0,153,0,12222,160.21374999999998
1575,dry,1082.919108,30.32,0.216,95,695.656,1.4716,17.704,15.079,19.996,201.06,90.002,501.232,3976.67,4918.119,4.93,90.936,30.007,37.104,436,493.509,108.848,69.699,50.194,1.046,1.65e+16,1.01e+17,1.38e+17,2.99e+17,6e+17,30639.973,101.681,886.0,155,0,12311,169.51399999999998
1576,wet,1069.973776,38.93,0.198,75,714.254,1.06947,11.881,14.924,19.999,203.508,90.002,497.074,4097.601,5003.264,5.107,93.695,30.012,46.509,436,539.552,109.177,70.824,50.202,1.038,1.2e+16,1.04e+17,1.38e+17,3.02e+17,6e+17,32421.295,101.155,884.0,159,0,13111,168.1885
1577,dry,1145.85886,31.02,0.196,132,712.039,1.28795,10.619,14.933,19.999,199.954,90.0,498.858,4040.655,5047.563,5.02,91.703,30.01,43.753,436,517.583,110.892,71.286,51.207,1.019,1.43e+16,1.23e+17,1.38e+17,3.01e+17,6e+17,31535.79,102.354,873.0,150,0,13222,165.63475
1578,wet,1067.0104,39.84,0.217,52,708.13,0.95187,16.57,15.167,20.006,205.998,90.001,499.993,4021.291,4967.338,5.005,89.084,29.997,58.4,365,487.158,107.998,70.004,51.743,1.017,7620000000000000.0,6.4e+16,1.38e+17,3.01e+17,6e+17,31051.425,105.095,891.0,156,0,13333,170.3075
1579,dry,907.0274333,36.69,0.188,75,707.061,1.16256,18.078,14.959,19.998,197.696,90.001,507.163,4067.78,4967.281,4.965,91.593,30.013,45.592,365,524.503,109.333,71.889,51.542,1.038,1.58e+16,2.12e+17,1.38e+17,2.98e+17,6e+17,31362.147,102.547,898.0,156,0,21133,166.44025000000002
1580,dry,1156.485483,31.72,0.215,112,721.079,1.80132,15.594,14.935,19.997,202.641,90.0,504.134,3900.167,5108.764,5.049,91.654,30.004,47.68,405,490.725,108.962,70.13,52.105,1.018,1.02e+16,6.33e+16,1.38e+17,3.02e+17,6e+17,31990.919,103.674,915.0,154,0,21222,167.41974999999996
1581,dry,1027.850447,36.13,0.205,130,717.292,0.99644,15.34,14.892,19.996,199.201,90.001,503.713,3966.885,4922.103,4.968,93.468,30.003,39.839,365,527.02,109.077,70.058,50.382,1.045,1.39e+16,2.27e+16,1.38e+17,2.99e+17,6e+17,30310.73,101.148,906.0,155,0,21311,169.548
1582,dry,1091.298627,44.82,0.199,141,713.698,0.90276,16.301,15.139,20.0,196.285,89.999,499.873,3899.628,5058.994,4.951,91.748,30.002,27.638,405,539.192,110.508,70.779,50.881,1.049,1.77e+16,1.55e+17,1.38e+17,2.98e+17,6e+17,31613.386,105.532,913.0,159,0,22111,171.3245
1583,dry,1287.435437,29.05,0.203,117,714.203,1.52924,16.321,15.165,20.005,197.046,90.0,499.864,4010.001,5169.378,5.067,91.094,30.023,30.322,365,539.812,106.617,69.405,51.062,1.037,7640000000000000.0,1.59e+17,1.38e+17,2.97e+17,6e+17,31566.201,103.891,886.0,153,0,22222,170.95075
1584,dry,1045.593616,34.88,0.213,167,701.713,1.16231,14.337,15.006,19.994,195.762,90.0,496.952,4022.726,4859.193,5.026,90.685,30.002,45.983,405,500.071,107.785,70.257,50.852,1.043,1.8e+16,1.82e+17,1.38e+17,3.01e+17,6e+17,29986.195,101.488,923.0,155,0,22333,164.60324999999997
1585,wet,1011.298567,34.98,0.195,99,703.756,1.86724,13.343,15.01,19.999,199.004,89.998,499.315,4063.095,4941.979,4.867,90.409,30.004,56.112,365,507.95,108.475,69.975,49.761,1.031,1.12e+16,1.09e+17,1.38e+17,3.01e+17,6e+17,31292.696,102.588,888.0,154,0,23133,170.11399999999998
1586,wet,1099.887253,29.06,0.207,110,709.465,0.80545,17.487,15.036,20.001,199.324,89.999,498.98,3981.512,4933.463,5.021,94.25,29.999,50.79,365,527.145,106.434,71.409,50.3,1.026,1.81e+16,1.51e+17,1.38e+17,2.99e+17,6e+17,32226.582,102.695,936.0,153,0,23222,171.36625
1587,dry,1165.833091,33.34,0.213,110,702.859,1.6105,15.439,15.081,19.996,198.167,90.0,499.116,4062.758,5012.721,4.999,88.499,30.005,47.355,365,510.544,109.542,70.714,51.655,1.017,1.26e+16,8.18e+16,1.38e+17,3.02e+17,6e+17,32025.475,105.206,924.0,157,0,23311,167.73975000000002
1588,wet,910.9052284,30.61,0.201,74,698.054,1.7171,15.466,15.03,20.0,199.842,90.0,501.424,3999.27,5045.341,5.003,90.912,29.989,18.067,365,545.635,108.637,70.486,51.103,0.995,1.3e+16,1.76e+17,1.38e+17,3e+17,6e+17,31834.866,101.258,919.0,152,0,31111,159.7885
1589,dry,1076.605127,35.41,0.216,132,710.095,1.29468,15.967,15.055,19.995,199.669,90.0,499.086,4127.682,4946.571,5.023,93.62,29.995,40.82,405,513.115,107.708,72.56,51.145,1.017,1.11e+16,1.32e+17,1.38e+17,3.01e+17,6e+17,33675.551,103.056,911.0,157,0,31333,168.44875000000002
1590,wet,1016.50952,34.39,0.217,212,704.659,1.3248,14.441,14.915,20.002,199.527,90.0,499.962,4005.749,4910.479,5.06,91.604,30.005,34.1,436,507.65,107.986,69.953,50.082,1.036,1.53e+16,1.23e+17,2.97e+17,3.02e+17,6e+17,31139.137,104.859,915.0,153,0,32133,168.28975
1591,dry,1148.149896,32.8,0.191,14,725.322,1.67582,15.835,15.188,19.995,196.291,90.0,500.692,4021.838,5007.945,4.982,92.45,29.993,45.621,365,550.249,108.288,70.179,51.018,1.009,1.62e+16,9.05e+16,1.38e+17,2.99e+17,6e+17,31366.628,103.293,875.0,152,0,32222,167.0055
1592,dry,1260.233728,34.88,0.203,98,698.396,1.65683,19.713,15.051,19.999,203.764,90.0,500.943,3976.455,4948.126,5.147,91.607,30.002,55.477,405,513.69,109.019,70.994,51.192,1.012,1.83e+16,2.77e+16,1.38e+17,3e+17,6e+17,31408.661,103.015,902.0,156,0,32311,164.04899999999998
1593,wet,1276.974453,44.59,0.214,21,717.232,0.88237,14.016,15.092,20.001,203.721,90.001,503.721,4074.426,5093.032,5.096,93.926,29.993,26.291,365,462.014,106.754,71.723,50.784,1.02,1.46e+16,9.24e+16,1.38e+17,2.98e+17,6e+17,32341.75,101.961,913.0,153,0,22222,173.158
1594,wet,1267.803024,44.6,0.213,20,707.918,0.81829,11.233,14.992,19.999,204.103,90.0,504.103,4082.065,5102.581,5.105,93.677,30.007,32.655,365,472.663,106.438,70.792,50.76,1.019,2.06e+16,1.67e+17,1.38e+17,2.98e+17,6e+17,32566.297,101.899,912.0,153,0,22311,173.2295
1595,wet,1276.382927,44.64,0.21,17,711.148,0.97327,13.782,14.925,20.001,203.695,90.001,503.695,4073.903,5092.378,5.089,93.579,30.006,28.188,365,467.154,106.453,71.115,50.672,1.017,1.51e+16,6.7e+16,1.38e+17,3e+17,6e+17,32645.662,101.679,913.0,153,0,23111,171.98700000000002
1596,wet,1274.433432,44.58,0.212,19,704.451,1.01821,14.585,14.899,19.999,203.64,90.0,503.64,4072.805,5091.006,5.074,92.941,29.991,23.753,365,474.423,104.887,70.445,50.163,1.004,1.31e+16,1.31e+17,1.38e+17,3e+17,6e+17,32461.883,100.406,899.0,151,0,23222,170.18775
1597,wet,1268.359218,44.61,0.207,14,695.764,1.12022,20.669,14.947,19.998,202.077,90.001,502.077,4041.539,5051.924,5.083,93.622,29.994,34.687,365,477.185,106.489,69.576,50.315,1.008,1.92e+16,1.66e+17,1.38e+17,3e+17,6e+17,32642.909,100.788,912.0,151,0,23333,170.841
1598,wet,1278.176491,44.56,0.212,19,712.119,1.0038,20.797,15.063,20.001,203.443,90.0,503.443,4068.863,5086.079,5.085,93.536,29.999,44.577,365,490.555,106.568,71.212,50.668,1.017,7730000000000000.0,2.08e+16,1.38e+17,3.01e+17,6e+17,32152.262,101.669,913.0,153,0,31133,171.45475000000002
1599,wet,1276.231363,44.6,0.212,19,705.747,1.00103,17.331,14.961,19.999,203.505,90.0,503.505,4070.109,5087.637,5.091,93.521,30.005,31.605,365,476.248,106.04,70.575,50.617,1.015,7460000000000000.0,7.43e+16,2.06e+17,3e+17,6e+17,32326.426,101.541,908.0,152,0,31222,172.68675
1600,wet,1268.724822,44.63,0.21,17,710.77,0.44752,20.643,14.999,20.005,203.228,90.0,503.228,4064.561,5080.701,5.08,93.318,29.998,33.561,365,480.39,105.961,71.077,50.473,1.012,3490000000000000.0,9.24e+16,1.38e+17,3.01e+17,6e+17,32037.587,101.183,908.0,152,0,31311,173.3425
1601,wet,1280.516618,44.65,0.211,18,710.646,0.62359,13.547,15.054,20.003,202.851,90.0,502.851,4057.016,5071.27,5.056,93.116,29.998,25.694,365,472.037,105.48,71.065,50.229,1.006,1.51e+16,2.07e+16,1.38e+17,3.02e+17,6e+17,32030.86,100.574,903.0,151,0,32111,174.1615
1602,wet,1273.845898,44.62,0.21,17,713.87,0.45929,18.682,14.986,19.998,202.375,90.0,502.375,4047.508,5059.385,5.049,93.067,29.993,24.79,365,477.727,104.72,71.387,50.075,1.002,4240000000000000.0,2.63e+16,1.8e+17,3e+17,6e+17,32173.088,100.188,906.0,150,0,32222,175.4925
1603,wet,1271.441974,44.61,0.212,19,707.448,1.05497,20.407,15.073,19.998,202.027,90.0,502.027,4040.549,5050.686,5.049,92.967,29.996,31.591,365,482.943,105.303,70.745,49.845,0.996,5950000000000000.0,4.86e+16,2.28e+17,3.01e+17,6e+17,32172.83,99.613,906.0,149,0,33133,171.762
1604,wet,1273.849873,44.69,0.212,19,705.854,0.94353,20.206,15.025,19.998,202.414,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,33.893,365,493.059,104.968,70.585,50.113,1.003,1.14e+16,1.1e+17,1.13e+17,3.01e+17,6e+17,32187.56,100.284,902.0,150,0,33311,170.56350000000003
1605,wet,1270.70902,44.72,0.211,18,710.602,1.01983,19.897,14.915,20.0,201.636,90.001,501.636,4032.72,5040.9,5.034,92.389,30.009,35.004,365,485.441,105.584,71.06,49.878,0.997,1.59e+16,1.59e+17,1.38e+17,2.99e+17,6e+17,32191.766,99.695,902.0,150,0,11111,173.8755
1606,wet,1271.740548,44.79,0.214,21,703.646,0.52553,20.281,15.051,19.999,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,30.954,365,487.383,104.941,70.365,50.029,1.001,6790000000000000.0,5.74e+16,1.38e+17,3.01e+17,6e+17,32188.486,100.074,902.0,150,0,11222,170.73649999999998
1607,wet,1266.660904,44.75,0.213,20,699.176,0.79759,11.447,15.033,20.0,200.716,90.0,500.716,4014.329,5017.911,5.019,92.252,29.994,28.565,365,471.605,105.668,69.918,49.922,0.998,1.93e+16,1.93e+17,1.38e+17,3e+17,6e+17,32183.758,99.805,896.0,150,0,11333,169.494
1608,wet,1272.978539,44.75,0.214,21,711.691,0.73313,16.992,14.929,20.003,201.234,90.0,501.234,4024.681,5030.851,5.026,91.889,29.998,27.444,365,479.987,104.907,71.169,50.214,1.005,7620000000000000.0,3.73e+16,2.32e+16,3.01e+17,6e+17,32180.949,100.535,885.0,151,0,12133,172.47275
1609,wet,1271.129546,44.82,0.213,20,701.201,0.59527,15.342,14.938,20.001,200.318,90.001,500.318,4006.36,5007.95,5.012,91.983,30.001,26.326,365,469.12,105.427,70.12,49.962,0.999,1.1e+16,1.08e+17,1.06e+17,3.01e+17,6e+17,32264.156,99.904,889.0,150,0,12311,170.87525
1610,wet,1268.575074,44.9,0.214,21,712.627,0.75455,20.463,15.026,20.002,200.786,89.999,500.786,4015.727,5019.658,5.01,92.234,30.006,33.115,365,483.223,105.528,71.263,50.032,1.001,2800000000000000.0,2.74e+16,1.08e+17,3e+17,6e+17,32264.303,100.079,886.0,150,0,13111,172.63174999999998
1611,wet,1282.30307,45.03,0.215,22,716.564,0.6209,11.254,15.093,20.006,200.868,90.0,500.868,4017.361,5021.702,5.021,93.058,29.995,22.537,365,470.396,105.132,71.656,50.185,1.005,1.96e+16,9.24e+16,1.38e+17,2.99e+17,6e+17,32359.833,100.463,884.0,151,0,13222,174.766
1612,wet,1270.202154,44.94,0.215,22,702.181,0.87484,11.233,15.095,20.0,202.066,90.0,502.066,4041.328,5051.659,5.012,91.642,30.0,27.172,365,473.291,105.207,70.218,49.806,0.995,1.97e+16,1.27e+17,1.38e+17,2.99e+17,6e+17,32362.152,99.514,886.0,149,0,13333,170.49525
1613,wet,1272.842125,44.92,0.215,22,715.357,0.8813,19.722,14.978,20.002,200.737,90.001,500.737,4014.738,5018.422,5.057,92.802,29.997,34.823,365,479.286,106.272,71.536,50.46,1.011,2e+16,1.08e+17,1.38e+17,3.02e+17,6e+17,32358.195,101.149,868.0,152,0,21133,171.01425
1614,wet,1267.846723,44.84,0.217,24,703.95,0.84799,14.71,15.055,19.998,202.456,90.0,502.456,4049.123,5061.404,5.063,93.113,30.004,30.776,365,472.217,106.328,70.395,50.431,1.011,1.29e+16,1.21e+17,1.38e+17,2.98e+17,6e+17,32353.162,101.078,869.0,152,0,21222,170.3875
1615,wet,1275.752707,44.84,0.217,24,715.335,1.1327,20.77,14.915,20.005,203.214,90.0,503.214,4064.29,5080.362,5.079,93.135,29.998,33.777,365,473.417,106.615,71.533,50.477,1.012,7340000000000000.0,9.24e+16,1.38e+17,3.01e+17,6e+17,32365.612,101.193,869.0,152,0,21311,170.50875000000002
1616,wet,1273.413729,44.87,0.219,26,717.937,0.90251,20.546,15.039,20.0,204.229,90.0,504.229,4084.573,5105.717,5.103,94.179,30.003,48.896,365,482.215,108.036,71.794,50.856,1.021,7360000000000000.0,2.35e+16,2.09e+16,2.99e+17,6e+17,32257.524,102.14,869.0,153,0,22111,172.75925
1617,wet,1273.038761,44.97,0.22,27,713.61,0.91685,15.457,15.015,20.0,205.405,90.0,505.405,4108.098,5135.123,5.126,94.168,29.991,36.025,365,469.93,107.441,71.361,51.057,1.026,1.19e+16,4.36e+16,3.47e+16,2.98e+17,6e+17,32254.026,102.642,868.0,154,0,22222,173.0025
1618,wet,1280.10712,44.98,0.218,25,720.436,0.79532,19.017,15.112,20.002,205.027,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,39.751,365,480.764,107.419,72.044,50.855,1.021,4190000000000000.0,9.24e+16,1.38e+17,3.02e+17,6e+17,32254.395,102.138,868.0,153,0,22333,173.15900000000002
1619,wet,1270.900465,44.8,0.219,26,711.993,1.10226,17.367,15.044,19.996,204.363,90.0,504.363,4087.265,5109.081,5.11,93.373,30.004,31.188,365,471.539,106.512,71.199,50.927,1.023,7580000000000000.0,5.16e+16,1.38e+17,2.99e+17,6e+17,32255.649,102.317,868.0,153,1,23133,169.77325000000002
1620,dry,1036.950316,28.44,0.209,71,693.753,1.81419,12.463,15.087,20.003,202.544,90.0,504.231,4027.291,4967.037,4.765,89.107,30.002,41.736,436,476.399,107.128,73.064,51.037,1.051,8570000000000000.0,8.71e+16,1.38e+17,3.03e+17,6e+17,31654.923,100.542,917.0,150,0,13111,173.11325000000002
1621,wet,1120.268289,29.78,0.2,60,699.262,1.89693,19.767,15.073,19.997,192.937,90.0,500.053,4012.326,4994.356,5.006,88.854,30.0,41.161,405,476.997,107.948,69.676,51.752,1.052,1.36e+16,1.18e+17,1.38e+17,3e+17,6e+17,32420.46,102.947,884.0,152,0,13122,167.61549999999997
1622,dry,1008.870586,32.05,0.202,48,701.178,1.72027,16.029,15.147,19.999,197.925,89.999,500.402,4027.157,5075.449,4.962,91.537,30.004,45.332,365,491.681,106.757,69.441,51.497,1.053,1.59e+16,5.51e+16,1.38e+17,3e+17,6e+17,32096.305,102.504,896.0,158,0,13133,167.59449999999998
1623,dry,1172.45893,35.12,0.21,41,701.305,0.96161,17.587,14.942,20.001,200.814,90.0,494.976,4014.51,4981.541,4.973,91.475,30.009,42.471,365,522.076,111.245,71.211,50.803,1.056,1.2e+16,1.24e+17,2.27e+17,2.98e+17,6e+17,32563.022,100.521,901.0,152,0,13111,165.37624999999997
1624,dry,1109.620368,32.8,0.21,101,716.988,1.48912,16.445,14.811,19.997,202.072,90.001,499.243,3999.03,5007.347,5.107,92.033,30.0,49.083,436,459.566,107.687,70.614,51.156,1.01,1.18e+16,1.01e+17,6.66e+16,2.98e+17,6e+17,30885.27,102.933,884.0,156,0,13122,167.84700000000004
1625,dry,1077.356526,31.86,0.208,100,699.815,0.94868,13.45,14.945,20.003,200.137,90.001,501.188,4057.631,4936.117,5.018,91.822,29.998,49.974,436,537.539,105.516,71.089,51.154,1.016,1.02e+16,1.46e+17,1.38e+17,3.01e+17,6e+17,31320.289,101.766,884.0,153,0,13133,167.95375
1626,dry,1102.898535,39.51,0.21,26,712.408,0.83591,13.508,14.968,20.004,198.682,90.0,493.336,4030.919,4973.993,4.993,90.736,29.999,43.981,436,531.0,109.16,70.74,51.476,1.02,1.33e+16,1.28e+17,1.38e+17,3e+17,6e+17,31878.063,103.123,910.0,152,0,13111,173.577
1627,dry,1203.947855,32.88,0.22,112,714.738,1.36943,14.64,14.971,20.001,202.507,90.0,498.822,4001.361,5062.83,5.044,86.498,29.997,51.177,436,507.591,105.355,71.593,50.632,1.034,1.42e+16,7.44e+16,1.38e+17,2.98e+17,6e+17,32007.987,103.511,886.0,155,0,13122,168.0595
1628,wet,1073.381782,38.11,0.212,60,707.086,1.92633,16.878,15.062,20.001,199.76,89.999,499.713,4054.534,5014.513,4.993,93.927,30.0,37.43,365,511.038,105.919,70.888,51.471,1.034,1.23e+16,1.64e+17,1.38e+17,2.98e+17,6e+17,31060.004,101.271,880.0,155,0,13133,165.87150000000003
1629,wet,1117.800398,39.93,0.21,73,727.656,1.41846,16.581,14.963,20.0,199.579,90.0,500.063,3957.086,5094.2,4.974,93.536,30.012,36.584,436,526.47,107.959,71.388,51.302,1.041,1.43e+16,1.42e+17,5.39e+16,3.03e+17,6e+17,31195.899,99.876,896.0,156,0,13211,169.539
