,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
1564,NOLSM8363126836,1,Photo,1.48912,19.017,15.112,20.002,205.02700000000002,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,31,53,27-02-2019
1565,NOLSM8373127837,1,Photo,0.94868,17.367,15.044,19.996,204.363,90.0,504.36300000000006,4087.265,5109.081,5.11,93.37299999999999,30.004,31,54,27-02-2019
1566,NOLSM271111,2,Photo,1.5188,12.408,15.088,19.998,200.153,90.0,498.17800000000005,4041.975,5032.318,5.114,90.465,30.004,11,1,27-02-2019
1567,NOLSM272112,3,Photo,0.7299800000000001,17.845,15.073,19.989,202.1,89.999,497.775,4074.623,5183.517,5.0360000000000005,92.678,30.006,11,2,27-02-2019
1568,NOLSM273113,3,Photo,1.13925,14.985999999999999,14.995,19.994,204.685,89.999,502.705,4027.5640000000003,4963.186,4.982,88.792,30.003,11,3,27-02-2019
1569,NOLSM274114,3,Photo,0.8157800000000001,16.722,14.997,20.0,197.183,90.0,500.408,4088.62,4992.802,4.875,91.604,29.998,11,4,27-02-2019
1570,NOLSM275115,1,Photo,1.14172,13.694,15.109000000000002,20.0,199.09599999999998,90.0,498.791,4079.6740000000004,4899.6990000000005,5.099,89.41799999999999,30.011,11,5,27-02-2019
1571,NOLSM276116,1,Photo,0.92509,16.062,15.022,19.999000000000002,200.31,90.0,499.756,4106.7970000000005,5056.373,5.021,89.811,29.986,11,6,27-02-2019
1572,NOLSM277117,1,Photo,1.0702399999999999,12.255999999999998,15.005,20.003,199.983,90.0,502.81300000000005,3991.987,5079.03,5.075,91.266,30.006999999999998,11,7,27-02-2019
1573,NOLSM278118,2,Photo,1.6429,17.049,15.147,20.005,200.227,89.999,497.42199999999997,3950.778,4967.667,4.921,91.33,30.009,11,8,27-02-2019
1574,NOLSM279119,2,Photo,1.45486,16.549,14.798,19.997,201.232,90.001,505.145,4012.953,5086.767,4.917,94.399,30.0,11,9,27-02-2019
1575,NOLSM2801110,2,Photo,1.4716,17.704,15.079,19.996,201.06,90.00200000000001,501.23199999999997,3976.67,4918.119000000001,4.93,90.936,30.006999999999998,11,10,27-02-2019
1576,NOLSM2811111,3,Photo,1.0694700000000001,11.880999999999998,14.924000000000001,19.999000000000002,203.50799999999998,90.00200000000001,497.074,4097.601,5003.264,5.107,93.695,30.011999999999997,11,11,27-02-2019
1577,NOLSM2821112,3,Photo,1.28795,10.619000000000002,14.933,19.999000000000002,199.954,90.0,498.858,4040.655,5047.563,5.02,91.70299999999999,30.01,11,12,27-02-2019
1578,NOLSM2831113,3,Photo,0.9518700000000001,16.57,15.167,20.006,205.998,90.001,499.99300000000005,4021.2909999999997,4967.338,5.005,89.084,29.997,11,13,27-02-2019
1579,NOLSM2841114,1,Photo,1.16256,18.078,14.959000000000001,19.998,197.696,90.001,507.163,4067.78,4967.281,4.965,91.59299999999999,30.013,11,14,27-02-2019
1580,NOLSM2851115,1,Photo,1.80132,15.594000000000001,14.935,19.997,202.641,90.0,504.134,3900.167,5108.764,5.0489999999999995,91.654,30.004,11,15,27-02-2019
1581,NOLSM2861116,1,Photo,0.99644,15.34,14.892000000000001,19.996,199.201,90.001,503.713,3966.885,4922.103,4.968,93.46799999999999,30.003,11,16,27-02-2019
1582,NOLSM2871117,2,Photo,0.90276,16.301,15.139000000000001,20.0,196.285,89.999,499.87300000000005,3899.6279999999997,5058.994000000001,4.9510000000000005,91.74799999999999,30.002,11,17,27-02-2019
1583,NOLSM2881118,2,Photo,1.52924,16.320999999999998,15.165,20.005,197.046,90.0,499.86400000000003,4010.0009999999997,5169.378,5.067,91.094,30.023000000000003,11,18,27-02-2019
1584,NOLSM2891119,2,Photo,1.16231,14.337,15.005999999999998,19.994,195.762,90.0,496.952,4022.7259999999997,4859.193,5.026,90.685,30.002,11,19,27-02-2019
1585,NOLSM2901120,3,Photo,1.8672400000000002,13.343,15.01,19.999000000000002,199.00400000000002,89.99799999999999,499.315,4063.095,4941.979,4.867,90.40899999999999,30.004,11,20,27-02-2019
1586,NOLSM2911121,3,Photo,0.80545,17.487000000000002,15.036,20.000999999999998,199.324,89.999,498.98,3981.512,4933.463,5.021,94.25,29.999000000000002,11,21,27-02-2019
1587,NOLSM2921122,3,Photo,1.6105,15.439,15.081,19.996,198.167,90.0,499.116,4062.758,5012.721,4.999,88.499,30.005,11,22,27-02-2019
1588,NOLSM2931123,1,Photo,1.7171,15.466,15.03,20.0,199.842,90.0,501.42400000000004,3999.27,5045.340999999999,5.003,90.912,29.989,11,23,27-02-2019
1589,NOLSM2941124,1,Photo,1.2946799999999998,15.967,15.055,19.995,199.669,90.0,499.086,4127.682,4946.571,5.023,93.62,29.995,11,24,27-02-2019
1590,NOLSM2951125,2,Photo,1.3248,14.440999999999999,14.915,20.002,199.52700000000002,90.0,499.962,4005.7490000000003,4910.479,5.06,91.604,30.005,11,25,27-02-2019
1591,NOLSM2961126,2,Photo,1.67582,15.835,15.187999999999999,19.995,196.291,90.0,500.69199999999995,4021.8379999999997,5007.945,4.982,92.45,29.993000000000002,11,26,27-02-2019
1592,NOLSM2971127,2,Photo,1.65683,19.713,15.050999999999998,19.999000000000002,203.764,90.0,500.94300000000004,3976.455,4948.126,5.147,91.60700000000001,30.002,11,27,27-02-2019
1593,NOLSM811311,2,Photo,0.8823700000000001,14.015999999999998,15.092,20.000999999999998,203.72099999999998,90.001,503.721,4074.426,5093.032,5.096,93.926,29.993000000000002,31,1,27-02-2019
1594,NOLSM812312,2,Photo,0.81829,11.232999999999999,14.992,19.999000000000002,204.10299999999998,90.0,504.103,4082.065,5102.581,5.105,93.677,30.006999999999998,31,2,27-02-2019
1595,NOLSM813313,3,Photo,0.9732700000000001,13.782,14.925,20.000999999999998,203.695,90.001,503.695,4073.903,5092.378,5.0889999999999995,93.579,30.006,31,3,27-02-2019
1596,NOLSM814314,3,Photo,1.01821,14.585,14.899000000000001,19.999000000000002,203.64,90.0,503.64,4072.805,5091.005999999999,5.074,92.941,29.991,31,4,27-02-2019
1597,NOLSM815315,3,Photo,1.12022,20.669,14.947000000000001,19.998,202.077,90.001,502.077,4041.539,5051.924,5.083,93.62200000000001,29.994,31,5,27-02-2019
1598,NOLSM816316,1,Photo,1.0038,20.796999999999997,15.062999999999999,20.000999999999998,203.44299999999998,90.0,503.44300000000004,4068.863,5086.079000000001,5.085,93.536,29.999000000000002,31,6,27-02-2019
1599,NOLSM817317,1,Photo,1.0010299999999999,17.331,14.960999999999999,19.999000000000002,203.505,90.0,503.505,4070.1090000000004,5087.637,5.091,93.521,30.005,31,7,27-02-2019
1600,NOLSM818318,1,Photo,0.44752,20.643,14.999,20.005,203.22799999999998,90.0,503.228,4064.5609999999997,5080.701,5.08,93.318,29.998,31,8,27-02-2019
1601,NOLSM819319,2,Photo,0.62359,13.547,15.054,20.003,202.851,90.0,502.851,4057.0159999999996,5071.27,5.056,93.116,29.998,31,9,27-02-2019
1602,NOLSM8203110,2,Photo,0.45929,18.682000000000002,14.985999999999999,19.998,202.375,90.0,502.375,4047.508,5059.385,5.0489999999999995,93.06700000000001,29.993000000000002,31,10,27-02-2019
1603,NOLSM8213111,3,Photo,1.05497,20.407,15.073,19.998,202.02700000000002,90.0,502.027,4040.5490000000004,5050.686,5.0489999999999995,92.96700000000001,29.996,31,11,27-02-2019
1604,NOLSM8223112,3,Photo,0.94353,20.206,15.025,19.998,202.41400000000002,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,31,12,27-02-2019
1605,NOLSM8233113,1,Photo,1.01983,19.897000000000002,14.915,20.0,201.636,90.001,501.63599999999997,4032.72,5040.9,5.034,92.389,30.009,31,13,27-02-2019
1606,NOLSM8243114,1,Photo,0.52553,20.281,15.050999999999998,19.999000000000002,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,31,14,27-02-2019
1607,NOLSM8253115,1,Photo,0.7975899999999999,11.447000000000001,15.033,20.0,200.71599999999998,90.0,500.716,4014.329,5017.911,5.019,92.25200000000001,29.994,31,15,27-02-2019
1608,NOLSM8263116,2,Photo,0.7331300000000001,16.992,14.929,20.003,201.234,90.0,501.23400000000004,4024.6809999999996,5030.851,5.026,91.889,29.998,31,16,27-02-2019
1609,NOLSM8273117,2,Photo,0.59527,15.342,14.937999999999999,20.000999999999998,200.31799999999998,90.001,500.31800000000004,4006.36,5007.95,5.012,91.98299999999999,30.000999999999998,31,17,27-02-2019
1610,NOLSM8283118,3,Photo,0.75455,20.463,15.026,20.002,200.78599999999997,89.999,500.786,4015.7270000000003,5019.657999999999,5.01,92.234,30.006,31,18,27-02-2019
1611,NOLSM8293119,3,Photo,0.6209,11.254000000000001,15.093,20.006,200.868,90.0,500.86800000000005,4017.361,5021.702,5.021,93.05799999999999,29.995,31,19,27-02-2019
1612,NOLSM8303120,3,Photo,0.87484,11.232999999999999,15.095,20.0,202.06599999999997,90.0,502.066,4041.328,5051.659000000001,5.012,91.64200000000001,30.0,31,20,27-02-2019
1613,NOLSM8313121,1,Photo,0.8813,19.722,14.978,20.002,200.737,90.001,500.73699999999997,4014.738,5018.4220000000005,5.0569999999999995,92.802,29.997,31,21,27-02-2019
1614,NOLSM8323122,1,Photo,0.8479899999999999,14.71,15.055,19.998,202.456,90.0,502.45599999999996,4049.123,5061.404,5.063,93.113,30.004,31,22,27-02-2019
1615,NOLSM8333123,1,Photo,1.1327,20.77,14.915,20.005,203.21400000000003,90.0,503.214,4064.29,5080.362,5.079,93.135,29.998,31,23,27-02-2019
1616,NOLSM8343124,2,Photo,0.90251,20.546,15.039000000000001,20.0,204.229,90.0,504.22900000000004,4084.573,5105.717000000001,5.103,94.179,30.003,31,24,27-02-2019
1617,NOLSM8353125,2,Photo,0.91685,15.457,15.015,20.0,205.405,90.0,505.405,4108.098,5135.123,5.126,94.16799999999999,29.991,31,25,27-02-2019
1618,NOLSM8363126,2,Photo,0.79532,19.017,15.112,20.002,205.02700000000002,89.999,505.027,4100.542,5125.677,5.107,93.641,30.005,31,26,27-02-2019
1619,NOLSM8373127,3,Photo,1.10226,17.367,15.044,19.996,204.363,90.0,504.36300000000006,4087.265,5109.081,5.11,93.37299999999999,30.004,31,27,27-02-2019
1620,NOLSM298121298,3,Photo,1.8141900000000002,12.463,15.087,20.003,202.544,90.0,504.231,4027.2909999999997,4967.037,4.765,89.10700000000001,30.002,12,28,28-02-2019
1621,NOLSM299122299,3,Photo,1.89693,19.767,15.073,19.997,192.937,90.0,500.05300000000005,4012.3259999999996,4994.356,5.006,88.854,30.0,12,29,28-02-2019
1622,NOLSM300123300,3,Photo,1.72027,16.029,15.147,19.999000000000002,197.925,89.999,500.402,4027.157,5075.4490000000005,4.962,91.537,30.004,12,30,28-02-2019
1623,NOLSM301124301,3,Photo,0.9616100000000001,17.587,14.942,20.000999999999998,200.81400000000002,90.0,494.976,4014.51,4981.541,4.973,91.475,30.009,12,31,28-02-2019
1624,NOLSM302125302,3,Photo,1.48912,16.445,14.811,19.997,202.072,90.001,499.24300000000005,3999.03,5007.347,5.107,92.03299999999999,30.0,12,32,28-02-2019
1625,NOLSM303126303,3,Photo,0.94868,13.45,14.945,20.003,200.137,90.001,501.18800000000005,4057.631,4936.117,5.018,91.822,29.998,12,33,28-02-2019
1626,NOLSM304127304,3,Photo,0.83591,13.508,14.968,20.004,198.68200000000002,90.0,493.336,4030.9190000000003,4973.9929999999995,4.993,90.736,29.999000000000002,12,34,28-02-2019
1627,NOLSM305128305,3,Photo,1.36943,14.64,14.970999999999998,20.000999999999998,202.507,90.0,498.82199999999995,4001.361,5062.83,5.044,86.49799999999999,29.997,12,35,28-02-2019
1628,NOLSM306129306,3,Photo,1.9263299999999999,16.878,15.062000000000001,20.000999999999998,199.76,89.999,499.713,4054.534,5014.513,4.993,93.927,30.0,12,36,28-02-2019
1629,NOLSM3071210307,3,Photo,1.41846,16.581,14.963,20.0,199.579,90.0,500.06300000000005,3957.086,5094.2,4.974,93.536,30.011999999999997,12,37,28-02-2019
1630,NOLSM3081211308,3,Photo,0.67979,15.648,15.046,20.006,205.812,89.999,497.779,4087.9570000000003,5014.2429999999995,5.039,92.48100000000001,30.006,12,38,28-02-2019
1631,NOLSM3091212309,3,Photo,0.73422,16.546,14.919,19.997,198.081,90.0,494.98199999999997,4025.4840000000004,4927.291,4.946000000000001,91.277,30.005,12,39,28-02-2019
1632,NOLSM3101213310,3,Photo,1.8141900000000002,14.401,15.067,20.000999999999998,202.68400000000003,89.999,505.28,4036.8759999999997,5042.679,4.99,93.21799999999999,30.009,12,40,28-02-2019
1633,NOLSM3111214311,3,Photo,1.89693,15.825,14.968,19.998,199.78599999999997,90.001,501.41900000000004,4014.071,5096.91,4.985,92.87200000000001,30.0,12,41,28-02-2019
1634,NOLSM3121215312,3,Photo,1.72027,19.632,15.099,19.99,202.13,89.999,498.721,3985.6859999999997,4966.568,5.045,91.70100000000001,29.995,12,42,28-02-2019
1635,NOLSM3131216313,3,Photo,0.9616100000000001,14.392999999999999,14.97,19.999000000000002,200.49599999999998,90.0,499.72,4047.5409999999997,5024.178,5.071000000000001,91.01899999999999,30.000999999999998,12,43,28-02-2019
1636,NOLSM3141217314,3,Photo,1.48912,17.755,14.917,19.997,200.547,90.0,504.371,3955.393,5025.719,4.8919999999999995,94.443,30.002,12,44,28-02-2019
1637,NOLSM3151218315,3,Photo,0.94868,15.187000000000001,15.039000000000001,20.0,201.47,90.001,502.24199999999996,4062.804,5094.418,5.082,92.586,30.011,12,45,28-02-2019
1638,NOLSM3161219316,3,Photo,0.83591,14.18,15.109000000000002,19.996,206.17700000000002,90.001,499.125,4071.633,5068.397,5.189,88.064,29.997,12,46,28-02-2019
1639,NOLSM3171220317,3,Photo,1.36943,14.585,15.017999999999999,20.002,199.36700000000002,89.999,497.153,3985.677,5047.977,5.082,92.242,30.003,12,47,28-02-2019
1640,NOLSM3181221318,3,Photo,1.9263299999999999,13.185,15.16,19.997,201.81599999999997,89.999,500.809,3978.724,4968.25,5.157,91.764,29.999000000000002,12,48,28-02-2019
1641,NOLSM3191222319,3,Photo,1.41846,16.625999999999998,15.027999999999999,20.0,200.226,90.001,503.566,4056.014,5093.549,4.879,91.55799999999999,30.002,12,49,28-02-2019
1642,NOLSM3201223320,3,Photo,0.67979,12.255999999999998,14.913,20.003,197.90599999999998,90.001,503.17400000000004,4029.12,4981.247,5.022,92.177,29.998,12,50,28-02-2019
1643,NOLSM3211224321,3,Photo,0.73422,19.021,15.075,19.998,201.543,90.001,504.22,3971.1940000000004,4956.952,5.047,91.584,30.011,12,51,28-02-2019
1644,NOLSM3221225322,3,Photo,0.94868,14.032,14.855,19.997,203.05900000000003,90.00200000000001,505.045,4035.3940000000002,5098.380999999999,4.987,92.01899999999999,30.0,12,52,28-02-2019
1645,NOLSM3231226323,3,Photo,0.8630700000000001,17.11,15.107999999999999,20.003,205.483,90.0,499.05199999999996,3952.67,4982.231,4.908,95.838,30.004,12,53,28-02-2019
1646,NOLSM3241227324,3,Photo,1.4411200000000002,16.962,14.907,19.999000000000002,199.391,89.999,501.81699999999995,3972.34,5088.144,4.899,95.28,30.003,12,54,28-02-2019
1647,NOLSM838321838,2,Photo,0.83591,16.09,15.027000000000001,19.998,203.609,89.999,503.60900000000004,4072.172,5090.215,5.093999999999999,93.759,29.995,32,28,28-02-2019
1648,NOLSM839322839,2,Photo,1.36943,19.026,14.862,20.000999999999998,204.457,90.0,504.457,4089.147,5111.434,5.142,93.835,29.997,32,29,28-02-2019
1649,NOLSM840323840,2,Photo,1.9263299999999999,18.891,15.117,20.000999999999998,205.176,90.001,505.176,4103.51,5129.388,5.1339999999999995,95.54,29.997,32,30,28-02-2019
1650,NOLSM841324841,2,Photo,1.41846,13.788,15.0,20.004,207.765,90.001,507.765,4001.361,5194.134,5.189,95.135,30.0,32,31,28-02-2019
1651,NOLSM842325842,2,Photo,0.67979,18.771,15.02,19.998,206.887,90.0,506.88699999999994,4054.534,5172.184,5.147,94.464,30.006,32,32,28-02-2019
1652,NOLSM843326843,2,Photo,0.73422,20.701,14.957,19.995,205.924,90.0,505.92400000000004,3957.086,5148.108,5.146,94.02799999999999,30.005,32,33,28-02-2019
1653,NOLSM844327844,2,Photo,1.8141900000000002,11.253,15.047,20.0,204.94,89.999,504.94,4087.9570000000003,5123.496,5.107,93.706,30.003,32,34,28-02-2019
1654,NOLSM845328845,2,Photo,1.89693,15.286,15.035,19.997,204.53599999999997,90.0,504.536,4025.4840000000004,5113.392,5.115,93.648,30.0,32,35,28-02-2019
1655,NOLSM846329846,2,Photo,1.72027,12.463,15.112,19.996,204.718,90.0,504.718,4036.8759999999997,5117.96,5.1160000000000005,93.51799999999999,30.005,32,36,28-02-2019
1656,NOLSM8473210847,2,Photo,0.9616100000000001,19.767,14.91,19.999000000000002,204.22,90.0,504.22,4014.071,5105.496,5.092,93.432,29.99,32,37,28-02-2019
1657,NOLSM8483211848,2,Photo,1.48912,16.029,15.005,19.998,204.429,90.0,504.42900000000003,3985.6859999999997,5110.734,5.114,93.62200000000001,29.996,32,38,28-02-2019
1658,NOLSM8493212849,2,Photo,0.94868,17.587,14.949000000000002,20.0,204.266,90.0,504.26599999999996,4047.5409999999997,5106.662,5.083,93.227,29.994,32,39,28-02-2019
1659,NOLSM8503213850,2,Photo,0.83591,16.445,14.978,19.994,203.40099999999998,90.0,503.401,3955.393,5085.017,5.098,93.54700000000001,29.991999999999997,32,40,28-02-2019
1660,NOLSM8513214851,2,Photo,1.36943,15.306,15.05,20.002,203.67,90.0,503.67,4062.804,5091.76,5.107,93.48700000000001,30.006999999999998,32,41,28-02-2019
1661,NOLSM8523215852,2,Photo,1.9263299999999999,13.773,14.962,19.998,203.65900000000002,90.0,503.659,4071.633,5091.477,5.092,93.39,30.006,32,42,28-02-2019
1662,NOLSM298121,3,Photo,1.40745,16.373,15.087,20.003,202.544,90.0,498.267,4027.2909999999997,4967.037,4.765,89.10700000000001,30.002,12,1,28-02-2019
1663,NOLSM299122,3,Photo,1.0702399999999999,15.345999999999998,15.073,19.997,192.937,90.0,502.379,4012.3259999999996,4994.356,5.006,88.854,30.0,12,2,28-02-2019
1664,NOLSM300123,1,Photo,1.2704,15.638,15.147,19.999000000000002,197.925,89.999,497.656,4027.157,5075.4490000000005,4.962,91.537,30.004,12,3,28-02-2019
1665,NOLSM301124,1,Photo,1.85503,17.589000000000002,14.942,20.000999999999998,200.81400000000002,90.0,502.717,4014.51,4981.541,4.973,91.475,30.009,12,4,28-02-2019
1666,NOLSM302125,1,Photo,0.45532,12.526,14.811,19.997,202.072,90.001,504.096,3999.03,5007.347,5.107,92.03299999999999,30.0,12,5,28-02-2019
1667,NOLSM303126,2,Photo,1.26042,13.45,14.945,20.003,200.137,90.001,498.48900000000003,4057.631,4936.117,5.018,91.822,29.998,12,6,28-02-2019
1668,NOLSM304127,2,Photo,1.60637,13.508,14.968,20.004,198.68200000000002,90.0,498.95,4030.9190000000003,4973.9929999999995,4.993,90.736,29.999000000000002,12,7,28-02-2019
1669,NOLSM305128,2,Photo,1.6845900000000003,14.64,14.970999999999998,20.000999999999998,202.507,90.0,498.82199999999995,4005.173,5062.83,5.044,86.49799999999999,29.997,12,8,28-02-2019
1670,NOLSM306129,3,Photo,1.5412700000000001,16.878,15.062000000000001,20.000999999999998,199.76,89.999,499.713,4004.092,5014.513,4.993,93.927,30.0,12,9,28-02-2019
1671,NOLSM3071210,3,Photo,1.19937,16.581,14.963,20.0,199.579,90.0,500.06300000000005,4076.691,5094.2,4.974,93.536,30.011999999999997,12,10,28-02-2019
1672,NOLSM3081211,3,Photo,1.05598,15.648,15.046,20.006,205.812,89.999,497.779,4043.263,5014.2429999999995,5.039,92.48100000000001,30.002,12,11,28-02-2019
1673,NOLSM3091212,1,Photo,1.54426,16.546,14.919,19.997,198.081,90.0,494.98199999999997,4019.485,4927.291,4.946000000000001,91.277,30.003,12,12,28-02-2019
1674,NOLSM3101213,1,Photo,1.50152,14.401,15.067,20.000999999999998,202.68400000000003,89.999,505.28,4056.159,5042.679,4.99,93.21799999999999,29.993000000000002,12,13,28-02-2019
1675,NOLSM3111214,2,Photo,0.50232,15.825,14.968,19.998,199.78599999999997,90.001,501.41900000000004,4064.284,5096.91,4.985,92.87200000000001,30.005,12,14,28-02-2019
1676,NOLSM3121215,2,Photo,1.39792,19.632,15.099,19.99,202.13,89.999,498.721,4065.712,4966.568,5.045,91.70100000000001,30.0,12,15,28-02-2019
1677,NOLSM3131216,2,Photo,1.43737,14.392999999999999,15.097000000000001,19.999000000000002,200.49599999999998,90.0,499.72,4040.384,5024.178,5.071000000000001,91.01899999999999,30.011999999999997,12,16,28-02-2019
1678,NOLSM3141217,3,Photo,1.36638,17.755,15.097999999999999,19.997,200.547,90.0,504.371,3966.094,5025.719,4.8919999999999995,94.443,30.011999999999997,12,17,28-02-2019
1679,NOLSM3151218,3,Photo,1.12542,15.187000000000001,14.939,20.0,201.47,90.001,502.24199999999996,3914.265,5094.418,5.082,92.586,29.988000000000003,12,18,28-02-2019
1680,NOLSM3161219,3,Photo,1.62808,14.18,14.937000000000001,19.996,206.17700000000002,90.001,499.125,4049.2990000000004,5068.397,5.189,88.064,29.997,12,19,28-02-2019
1681,NOLSM3171220,1,Photo,1.7206700000000001,14.585,15.11,20.002,199.36700000000002,89.999,497.153,4017.434,5047.977,5.082,92.242,30.006,12,20,28-02-2019
1682,NOLSM3181221,1,Photo,0.95424,13.185,15.16,19.997,201.81599999999997,89.999,500.809,3982.699,4968.25,5.157,91.764,30.005,12,21,28-02-2019
1683,NOLSM3191222,1,Photo,1.70235,16.625999999999998,15.027999999999999,20.0,200.226,90.001,503.566,4083.864,5093.549,4.879,91.55799999999999,30.015,12,22,28-02-2019
1684,NOLSM3201223,2,Photo,0.72049,12.255999999999998,14.913,20.003,197.90599999999998,90.001,503.17400000000004,3988.1609999999996,4981.247,5.022,92.177,30.017,12,23,28-02-2019
1685,NOLSM3211224,2,Photo,1.6499700000000002,19.021,15.075,19.998,201.543,90.001,504.22,4050.115,4956.952,5.047,91.584,30.000999999999998,12,24,28-02-2019
1686,NOLSM3221225,2,Photo,1.77957,14.032,14.855,19.997,203.05900000000003,90.00200000000001,505.045,3924.571,5098.380999999999,4.987,92.01899999999999,30.0,12,25,28-02-2019
1687,NOLSM3231226,3,Photo,0.8630700000000001,17.11,15.107999999999999,20.003,205.483,90.0,499.05199999999996,3975.723,4982.231,4.908,95.838,30.004,12,26,28-02-2019
