,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1422,NOLSM2621019262,1,Implantation,2.403938e+16,3.604977e+16,5.704907e+17,2.990649e+17,6.000002e+17,31925.006,102.899,889.0,153,10,46,26-02-2019
1423,NOLSM2631020263,2,Implantation,7890002000000000.0,8.704451e+16,5.670733e+17,2.984156e+17,5.999988e+17,32001.77,102.186,908.0,154,10,47,26-02-2019
1424,NOLSM2641021264,3,Implantation,1.195823e+16,1.233394e+17,5.554646e+17,3.013402e+17,5.999994e+17,31568.412,103.001,902.0,156,10,48,26-02-2019
1425,NOLSM2651022265,1,Implantation,8223848000000000.0,1.444942e+17,6.399594e+17,2.999216e+17,5.999984e+17,32672.058999999997,104.117,879.0,152,10,49,26-02-2019
1426,NOLSM2661023266,2,Implantation,7688622000000000.0,1.229357e+17,6.916929e+17,3.007895e+17,6.000011e+17,32628.909,98.84200000000001,919.0,155,10,50,26-02-2019
1427,NOLSM2671024267,3,Implantation,1.794113e+16,8.315049e+16,6.335826e+17,2.98954e+17,5.999991e+17,31536.828999999998,104.62,912.0,154,10,51,26-02-2019
1428,NOLSM2681025268,1,Implantation,2120762000000000.0,4.489405e+16,-6.59711e+16,2.990932e+17,5.999983e+17,30765.724,103.031,907.0,153,10,52,26-02-2019
1429,NOLSM2691026269,2,Implantation,1.25245e+16,1.106428e+17,2.398444e+17,3.00357e+17,6.000021e+17,30855.999,103.87899999999999,902.0,155,10,53,26-02-2019
1430,NOLSM2701027270,3,Implantation,1.216001e+16,9.774236e+16,1.115656e+18,3.019329e+17,6.000013e+17,30260.942000000003,104.194,893.0,154,10,54,26-02-2019
1431,NOLSM784301784,1,Implantation,5923648000000000.0,3846247470.0,179892430261.0,3.014991e+17,5.999982e+17,32337.742000000002,100.68799999999999,909.0,151,30,28,26-02-2019
1432,NOLSM785302785,2,Implantation,7321263000000000.0,2.755819e+16,4.28579e+17,3.009804e+17,6.000004e+17,32422.811,100.96799999999999,908.0,151,30,29,26-02-2019
1433,NOLSM786303786,3,Implantation,1.985531e+16,1.589177e+17,1.016726e+18,3.006262e+17,6e+17,32255.476000000002,100.571,904.0,151,30,30,26-02-2019
1434,NOLSM787304787,1,Implantation,1.683621e+16,3036635000000.0,190060100000000.0,2.97968e+17,6.000015e+17,32597.159,100.25399999999999,905.0,150,30,31,26-02-2019
1435,NOLSM788305788,2,Implantation,1.083154e+16,4.680457e+16,3.003513e+17,3.02081e+17,5.999994e+17,32194.56,99.766,901.0,150,30,32,26-02-2019
1436,NOLSM789306789,3,Implantation,1.423168e+16,2.695435e+16,5.314508e+17,3.010896e+17,6.000007e+17,32641.988999999998,100.404,904.0,151,30,33,26-02-2019
1437,NOLSM790307790,1,Implantation,6696777000000000.0,5.627249e+16,526566100000000.0,2.983689e+17,5.999992e+17,32639.929,100.729,903.0,151,30,34,26-02-2019
1438,NOLSM791308791,2,Implantation,1.656969e+16,1.576066e+17,9.615263e+17,3.003385e+17,5.999986e+17,32636.286,100.70299999999999,904.0,151,30,35,26-02-2019
1439,NOLSM792309792,3,Implantation,6552350000000000.0,6.397895e+16,54702560000000.0,2.991681e+17,5.999993e+17,31686.264,100.155,904.0,150,30,36,26-02-2019
1440,NOLSM7933010793,1,Implantation,2.065216e+16,1012269000000000.0,2750738000000000.0,3.001485e+17,6.00001e+17,31783.84,100.177,903.0,150,30,37,26-02-2019
1441,NOLSM7943011794,2,Implantation,2928817000000000.0,80809930000000.0,1.791592e+16,2.998574e+17,5.999973e+17,31618.822,100.256,904.0,150,30,38,26-02-2019
1442,NOLSM7953012795,3,Implantation,5248648000000000.0,5.185593e+16,1.146735e+16,3.011718e+17,6e+17,31618.16,100.32,908.0,150,30,39,26-02-2019
1443,NOLSM7963013796,1,Implantation,8591464000000000.0,1.964774e+16,5.107497e+17,2.998091e+17,6.000003e+17,31910.25,101.053,908.0,152,30,40,26-02-2019
1444,NOLSM7973014797,2,Implantation,8987196000000000.0,7.341163e+16,5.387133e+17,2.999631e+17,5.999983e+17,32155.308999999997,101.00299999999999,900.0,152,30,41,26-02-2019
1445,NOLSM7983015798,3,Implantation,1.110514e+16,5.589599e+16,3.988166e+17,2.998609e+17,5.999984e+17,32178.342999999997,99.116,899.0,149,30,42,26-02-2019
1446,NOLSM7993016799,1,Implantation,4331557000000000.0,1.810813e+16,1.173134e+17,2.997416e+17,6.00001e+17,32141.981,99.859,900.0,150,30,43,26-02-2019
1447,NOLSM8003017800,2,Implantation,5104767000000000.0,1.58002e+16,3.016942e+17,2.991045e+17,6.00001e+17,31618.691000000003,99.796,898.0,150,30,44,26-02-2019
1448,NOLSM8013018801,3,Implantation,6704375000000000.0,6.699262e+16,4.011571e+17,3.012525e+17,6.00001e+17,33321.979,99.736,900.0,150,30,45,26-02-2019
1449,NOLSM8023019802,1,Implantation,8040882000000000.0,6.432709e+16,4.533785e+17,3.012372e+17,5.999991e+17,32175.558999999997,99.67399999999999,899.0,150,30,46,26-02-2019
1450,NOLSM8033020803,2,Implantation,1.466261e+16,247369800000000.0,1422644000000.0,2.994442e+17,6.000002e+17,31260.811,101.119,917.0,152,30,47,26-02-2019
1451,NOLSM8043021804,3,Implantation,3531736000000000.0,2.523745e+16,3.802681e+16,2.998006e+17,6.000011e+17,31576.001,101.48200000000001,908.0,152,30,48,26-02-2019
1452,NOLSM8053022805,1,Implantation,1.515931e+16,1.515847e+17,9.067717e+17,2.995397e+17,5.999992e+17,31637.593999999997,100.78200000000001,908.0,151,30,49,26-02-2019
1453,NOLSM8063023806,2,Implantation,3703005000000000.0,1.310021e+16,1.553849e+17,3.000871e+17,5.999986e+17,32156.959,99.711,908.0,150,30,50,26-02-2019
1454,NOLSM8073024807,3,Implantation,1.167489e+16,1.436575e+16,3.366238e+16,3.011609e+17,6.000013e+17,32998.534,100.557,909.0,151,30,51,26-02-2019
1455,NOLSM8083025808,1,Implantation,9132819000000000.0,8.876441e+16,2.721804e+17,2.998554e+17,5.999996e+17,33115.585,100.65700000000001,925.0,151,30,52,26-02-2019
1456,NOLSM8093026809,2,Implantation,8822561000000000.0,4.107933e+16,4.861673e+17,3.014882e+17,5.999995e+17,32465.72,101.98,913.0,153,30,53,26-02-2019
1457,NOLSM8103027810,3,Implantation,6520781000000000.0,2843032000000000.0,127474500000000.0,3.000097e+17,5.999997e+17,32576.424,101.416,913.0,152,30,54,26-02-2019
1458,NOLSM244101,3,Implantation,1.183168e+16,1.182958e+17,6.363151e+17,3.001285e+17,5.999976e+17,32163.791,100.24,908.0,158,10,1,26-02-2019
1459,NOLSM245102,3,Implantation,1.585222e+16,1.215141e+17,6.638341e+17,3.000144e+17,6.000015e+17,31833.551,102.338,886.0,156,10,2,26-02-2019
1460,NOLSM246103,2,Implantation,1.405682e+16,1.288443e+17,3.855736e+17,3.025604e+17,5.999989e+17,32188.226000000002,106.191,896.0,153,10,3,26-02-2019
1461,NOLSM247104,1,Implantation,1.597538e+16,7.797816e+16,3.192013e+16,2.99328e+17,6.000016e+17,32228.325,102.064,891.0,158,10,4,26-02-2019
1462,NOLSM248105,1,Implantation,1.313436e+16,1.08193e+17,8.476209e+17,3.000875e+17,5.999995e+17,30846.811,101.81200000000001,887.0,154,10,5,26-02-2019
1463,NOLSM249106,3,Implantation,1.232136e+16,1.521085e+17,6.80522e+17,3.009209e+17,5.999986e+17,32759.266,106.709,904.0,151,10,6,26-02-2019
1464,NOLSM250107,3,Implantation,1.242968e+16,9.839421e+16,4.611622e+17,3.016242e+17,5.999985e+17,32057.894,101.318,908.0,157,10,7,26-02-2019
1465,NOLSM251108,2,Implantation,6233876000000000.0,7.037664e+16,5.947363e+17,2.989103e+17,5.999991e+17,31994.967999999997,103.206,893.0,155,10,8,26-02-2019
1466,NOLSM252109,1,Implantation,1.50218e+16,8.483808e+16,9.327638e+17,3.012081e+17,6.000002e+17,31986.81,101.81200000000001,879.0,152,10,9,26-02-2019
1467,NOLSM2531010,1,Implantation,1.619871e+16,1.587532e+17,5.123023e+17,3.008486e+17,5.999996e+17,31791.31,104.329,873.0,154,10,10,26-02-2019
1468,NOLSM2541011,3,Implantation,9498101000000000.0,5.70262e+16,8.144654e+17,3.027718e+17,6.000008e+17,30626.351000000002,100.865,871.0,156,10,11,26-02-2019
1469,NOLSM2551012,2,Implantation,1.032909e+16,6.976349e+16,2.859824e+17,2.997895e+17,6e+17,31950.761000000002,103.631,898.0,153,10,12,26-02-2019
1470,NOLSM2561013,1,Implantation,8473165000000000.0,7.007032e+16,5.183482e+17,2.994125e+17,5.999993e+17,31352.585,103.491,909.0,155,10,13,26-02-2019
1471,NOLSM2571014,1,Implantation,1.473331e+16,6.690243e+16,6.471089e+17,3.010679e+17,5.999985e+17,30552.557,103.14200000000001,944.0,155,10,14,26-02-2019
1472,NOLSM2581015,2,Implantation,2486950000000000.0,1.05838e+17,7.887603e+17,2.988751e+17,5.999991e+17,31715.512000000002,103.914,896.0,155,10,15,26-02-2019
1473,NOLSM2591016,3,Implantation,1.304195e+16,1.456753e+17,6.697495e+17,2.9727e+17,6e+17,30474.162999999997,101.145,898.0,156,10,16,26-02-2019
1474,NOLSM2601017,3,Implantation,1.139182e+16,1.698818e+17,6.04475e+17,2.982326e+17,5.999992e+17,31692.92,102.863,931.0,157,10,17,26-02-2019
1475,NOLSM2611018,2,Implantation,1.356244e+16,5.919922e+16,4.013921e+17,2.994179e+17,6.000002e+17,31037.529,101.615,920.0,155,10,18,26-02-2019
1476,NOLSM2621019,1,Implantation,2.403938e+16,3.604977e+16,5.704907e+17,2.990649e+17,6.000002e+17,31925.006,102.899,889.0,153,10,19,26-02-2019
1477,NOLSM2631020,1,Implantation,7890002000000000.0,8.704451e+16,5.670733e+17,2.984156e+17,5.999988e+17,32001.77,102.186,908.0,154,10,20,26-02-2019
1478,NOLSM2641021,2,Implantation,1.195823e+16,1.233394e+17,5.554646e+17,3.013402e+17,5.999994e+17,31568.412,103.001,902.0,156,10,21,26-02-2019
1479,NOLSM2651022,3,Implantation,8223848000000000.0,1.444942e+17,6.399594e+17,2.999216e+17,5.999984e+17,32672.058999999997,104.117,879.0,152,10,22,26-02-2019
1480,NOLSM2661023,3,Implantation,7688622000000000.0,1.229357e+17,6.916929e+17,3.007895e+17,6.000011e+17,32628.909,98.84200000000001,919.0,155,10,23,26-02-2019
1481,NOLSM2671024,2,Implantation,1.794113e+16,8.315049e+16,6.335826e+17,2.98954e+17,5.999991e+17,31536.828999999998,104.62,912.0,154,10,24,26-02-2019
1482,NOLSM2681025,1,Implantation,2120762000000000.0,4.489405e+16,-6.59711e+16,2.990932e+17,5.999983e+17,30765.724,103.031,907.0,153,10,25,26-02-2019
1483,NOLSM2691026,1,Implantation,1.25245e+16,1.106428e+17,2.398444e+17,3.00357e+17,6.000021e+17,30855.999,103.87899999999999,902.0,155,10,26,26-02-2019
1484,NOLSM2701027,2,Implantation,1.216001e+16,9.774236e+16,1.115656e+18,3.019329e+17,6.000013e+17,30260.942000000003,104.194,893.0,154,10,27,26-02-2019
1485,NOLSM784301,1,Implantation,5923648000000000.0,3846247470.0,179892430261.0,3.014991e+17,5.999982e+17,32337.742000000002,100.68799999999999,909.0,151,30,1,26-02-2019
1486,NOLSM785302,1,Implantation,7321263000000000.0,2.755819e+16,4.28579e+17,3.009804e+17,6.000004e+17,32422.811,100.96799999999999,908.0,151,30,2,26-02-2019
1487,NOLSM786303,2,Implantation,1.985531e+16,1.589177e+17,1.016726e+18,3.006262e+17,6e+17,32255.476000000002,100.571,904.0,151,30,3,26-02-2019
1488,NOLSM787304,3,Implantation,1.683621e+16,3036635000000.0,190060100000000.0,2.97968e+17,6.000015e+17,32597.159,100.25399999999999,905.0,150,30,4,26-02-2019
1489,NOLSM788305,3,Implantation,1.083154e+16,4.680457e+16,3.003513e+17,3.02081e+17,5.999994e+17,32194.56,99.766,901.0,150,30,5,26-02-2019
1490,NOLSM789306,2,Implantation,1.423168e+16,2.695435e+16,5.314508e+17,3.010896e+17,6.000007e+17,32641.988999999998,100.404,904.0,151,30,6,26-02-2019
1491,NOLSM790307,1,Implantation,6696777000000000.0,5.627249e+16,526566100000000.0,2.983689e+17,5.999992e+17,32639.929,100.729,903.0,151,30,7,26-02-2019
1492,NOLSM791308,1,Implantation,1.656969e+16,1.576066e+17,9.615263e+17,3.003385e+17,5.999986e+17,32636.286,100.70299999999999,904.0,151,30,8,26-02-2019
1493,NOLSM792309,3,Implantation,6552350000000000.0,6.397895e+16,54702560000000.0,2.991681e+17,5.999993e+17,31686.264,100.155,904.0,150,30,9,26-02-2019
1494,NOLSM7933010,3,Implantation,2.065216e+16,1012269000000000.0,2750738000000000.0,3.001485e+17,6.00001e+17,31783.84,100.177,903.0,150,30,10,26-02-2019
1495,NOLSM7943011,2,Implantation,2928817000000000.0,80809930000000.0,1.791592e+16,2.998574e+17,5.999973e+17,31618.822,100.256,904.0,150,30,11,26-02-2019
1496,NOLSM7953012,1,Implantation,5248648000000000.0,5.185593e+16,1.146735e+16,3.011718e+17,6e+17,31618.16,100.32,908.0,150,30,12,26-02-2019
1497,NOLSM7963013,1,Implantation,8591464000000000.0,1.964774e+16,5.107497e+17,2.998091e+17,6.000003e+17,31910.25,101.053,908.0,152,30,13,26-02-2019
1498,NOLSM7973014,2,Implantation,8987196000000000.0,7.341163e+16,5.387133e+17,2.999631e+17,5.999983e+17,32155.308999999997,101.00299999999999,900.0,152,30,14,26-02-2019
1499,NOLSM7983015,3,Implantation,1.110514e+16,5.589599e+16,3.988166e+17,2.998609e+17,5.999984e+17,32178.342999999997,99.116,899.0,149,30,15,26-02-2019
1500,NOLSM7993016,3,Implantation,4331557000000000.0,1.810813e+16,1.173134e+17,2.997416e+17,6.00001e+17,32141.981,99.859,900.0,150,30,16,26-02-2019
1501,NOLSM8003017,2,Implantation,5104767000000000.0,1.58002e+16,3.016942e+17,2.991045e+17,6.00001e+17,31618.691000000003,99.796,898.0,150,30,17,26-02-2019
1502,NOLSM8013018,1,Implantation,6704375000000000.0,6.699262e+16,4.011571e+17,3.012525e+17,6.00001e+17,33321.979,99.736,900.0,150,30,18,26-02-2019
1503,NOLSM8023019,1,Implantation,8040882000000000.0,6.432709e+16,4.533785e+17,3.012372e+17,5.999991e+17,32175.558999999997,99.67399999999999,899.0,150,30,19,26-02-2019
1504,NOLSM8033020,3,Implantation,1.466261e+16,247369800000000.0,1422644000000.0,2.994442e+17,6.000002e+17,31260.811,101.119,917.0,152,30,20,26-02-2019
1505,NOLSM8043021,3,Implantation,3531736000000000.0,2.523745e+16,3.802681e+16,2.998006e+17,6.000011e+17,31576.001,101.48200000000001,908.0,152,30,21,26-02-2019
1506,NOLSM8053022,2,Implantation,1.515931e+16,1.515847e+17,9.067717e+17,2.995397e+17,5.999992e+17,31637.593999999997,100.78200000000001,908.0,151,30,22,26-02-2019
1507,NOLSM8063023,1,Implantation,3703005000000000.0,1.310021e+16,1.553849e+17,3.000871e+17,5.999986e+17,32156.959,99.711,908.0,150,30,23,26-02-2019
1508,NOLSM8073024,1,Implantation,1.167489e+16,1.436575e+16,3.366238e+16,3.011609e+17,6.000013e+17,32998.534,100.557,909.0,151,30,24,26-02-2019
1509,NOLSM8083025,2,Implantation,9132819000000000.0,8.876441e+16,2.721804e+17,2.998554e+17,5.999996e+17,33115.585,100.65700000000001,925.0,151,30,25,26-02-2019
1510,NOLSM8093026,3,Implantation,8822561000000000.0,4.107933e+16,4.861673e+17,3.014882e+17,5.999995e+17,32465.72,101.98,913.0,153,30,26,26-02-2019
1511,NOLSM8103027,3,Implantation,6520781000000000.0,2843032000000000.0,127474500000000.0,3.000097e+17,5.999997e+17,32576.424,101.416,913.0,152,30,27,26-02-2019
1512,NOLSM271111271,1,Implantation,1.15029e+16,1.289114e+17,8.390272e+17,3.015963e+17,6.000008e+17,32089.235,100.75399999999999,888.0,156,11,28,27-02-2019
1513,NOLSM272112272,2,Implantation,1.406594e+16,1.1823e+17,1.232127e+18,3.004565e+17,5.999977e+17,31101.357999999997,104.603,890.0,153,11,29,27-02-2019
1514,NOLSM273113273,3,Implantation,1.105791e+16,5.077521e+16,4.174914e+17,2.996037e+17,5.99999e+17,31101.109,102.154,888.0,154,11,30,27-02-2019
1515,NOLSM274114274,1,Implantation,7589612000000000.0,4.075208e+16,4.127928e+17,2.982843e+17,5.999978e+17,31914.677000000003,103.802,904.0,153,11,31,27-02-2019
1516,NOLSM275115275,2,Implantation,7100056000000000.0,6.083281e+16,5.684647e+17,2.994999e+17,6.000006e+17,31281.213,101.05,887.0,155,11,32,27-02-2019
1517,NOLSM276116276,3,Implantation,1.478757e+16,6.287714e+16,5.660627e+17,2.997258e+17,5.999999e+17,32238.201,100.772,901.0,155,11,33,27-02-2019
1518,NOLSM277117277,1,Implantation,8372853000000000.0,1.163261e+17,5.911131e+17,2.990459e+17,5.999992e+17,30611.506,103.57700000000001,915.0,151,11,34,27-02-2019
1519,NOLSM278118278,2,Implantation,1.349019e+16,-1.67776e+16,8.485189e+17,2.995078e+17,6.000001e+17,32930.382000000005,104.111,894.0,153,11,35,27-02-2019
1520,NOLSM279119279,3,Implantation,1.444822e+16,1.380889e+17,4.478955e+17,2.98712e+17,5.999984e+17,32577.756,100.455,913.0,153,11,36,27-02-2019
1521,NOLSM2801110280,1,Implantation,1.650883e+16,1.009563e+17,6.965774e+17,2.991133e+17,5.999998e+17,30639.972999999998,101.681,886.0,155,11,37,27-02-2019
1522,NOLSM2811111281,2,Implantation,1.200828e+16,1.041348e+17,6.864569e+17,3.018891e+17,5.999986e+17,32421.295,101.155,884.0,159,11,38,27-02-2019
1523,NOLSM2821112282,3,Implantation,1.427964e+16,1.229257e+17,3.73114e+17,3.006077e+17,5.999971e+17,31535.79,102.354,873.0,150,11,39,27-02-2019
1524,NOLSM2831113283,1,Implantation,7621957000000000.0,6.395204e+16,4.37063e+17,3.006726e+17,6.000012e+17,31051.425,105.095,891.0,156,11,40,27-02-2019
1525,NOLSM2841114284,2,Implantation,1.579009e+16,2.115879e+17,6.828573e+17,2.978114e+17,5.999993e+17,31362.147,102.54700000000001,898.0,156,11,41,27-02-2019
1526,NOLSM2851115285,3,Implantation,1.016789e+16,6.334244e+16,3.515321e+17,3.018095e+17,5.999984e+17,31990.918999999998,103.67399999999999,915.0,154,11,42,27-02-2019
1527,NOLSM2861116286,1,Implantation,1.386389e+16,2.266874e+16,6.216011e+17,2.994526e+17,6.000025e+17,30310.73,101.148,906.0,155,11,43,27-02-2019
1528,NOLSM2871117287,2,Implantation,1.767003e+16,1.552685e+17,7.535432e+17,2.984793e+17,5.999997e+17,31613.386000000002,105.53200000000001,913.0,159,11,44,27-02-2019
1529,NOLSM2881118288,3,Implantation,7638602000000000.0,1.588784e+17,5.85203e+17,2.971368e+17,6.000005e+17,31566.201,103.891,886.0,153,11,45,27-02-2019
1530,NOLSM2891119289,1,Implantation,1.797894e+16,1.819986e+17,5.510946e+17,3.005189e+17,5.999976e+17,29986.195,101.488,923.0,155,11,46,27-02-2019
1531,NOLSM2901120290,2,Implantation,1.121973e+16,1.087644e+17,4.840205e+17,3.009846e+17,5.999974e+17,31292.696,102.588,888.0,154,11,47,27-02-2019
1532,NOLSM2911121291,3,Implantation,1.809135e+16,1.512275e+17,5.605662e+17,2.994305e+17,6.000002e+17,32226.582000000002,102.695,936.0,153,11,48,27-02-2019
1533,NOLSM2921122292,1,Implantation,1.262914e+16,8.179143e+16,1.019797e+18,3.024171e+17,5.99998e+17,32025.475,105.206,924.0,157,11,49,27-02-2019
1534,NOLSM2931123293,2,Implantation,1.297908e+16,1.763936e+17,6.911361e+17,2.99513e+17,5.999993e+17,31834.866,101.258,919.0,152,11,50,27-02-2019
1535,NOLSM2941124294,3,Implantation,1.105377e+16,1.321979e+17,6.293645e+17,3.014156e+17,6.000012e+17,33675.551,103.056,911.0,157,11,51,27-02-2019
1536,NOLSM2951125295,1,Implantation,1.527196e+16,1.230644e+17,2.971368e+17,3.016933e+17,5.999984e+17,31139.137000000002,104.859,915.0,153,11,52,27-02-2019
1537,NOLSM2961126296,2,Implantation,1.617996e+16,9.048317e+16,3.452461e+17,2.990026e+17,6.000003e+17,31366.627999999997,103.29299999999999,875.0,152,11,53,27-02-2019
1538,NOLSM2971127297,3,Implantation,1.834814e+16,-2.76926e+16,1.050701e+18,3.003007e+17,6e+17,31408.661,103.015,902.0,156,11,54,27-02-2019
1539,NOLSM811311811,1,Implantation,1.461826e+16,8021335000000000.0,7.300844e+17,2.982443e+17,5.999991e+17,32341.75,101.961,913.0,153,31,28,27-02-2019
1540,NOLSM812312812,2,Implantation,2.060071e+16,1.672462e+17,1.013292e+18,2.983022e+17,5.999989e+17,32566.297000000002,101.899,912.0,153,31,29,27-02-2019
1541,NOLSM813313813,3,Implantation,1.505156e+16,6.698984e+16,8.886385e+17,3.002284e+17,5.999999e+17,32645.662,101.679,913.0,153,31,30,27-02-2019
1542,NOLSM814314814,1,Implantation,1.307041e+16,1.306552e+17,6.200916e+17,2.99735e+17,5.999984e+17,32461.882999999998,100.406,899.0,151,31,31,27-02-2019
1543,NOLSM815315815,2,Implantation,1.919069e+16,1.656009e+17,9833634000000000.0,2.996992e+17,6.000018e+17,32642.909,100.788,912.0,151,31,32,27-02-2019
1544,NOLSM816316816,3,Implantation,7728966000000000.0,2.082038e+16,3049005000000000.0,3.008212e+17,5.999999e+17,32152.262000000002,101.669,913.0,153,31,33,27-02-2019
1545,NOLSM817317817,1,Implantation,7455889000000000.0,7.425928e+16,2.0628e+17,2.995538e+17,5.999997e+17,32326.426,101.541,908.0,152,31,34,27-02-2019
1546,NOLSM818318818,2,Implantation,3489303000000000.0,262614400000000.0,1242807000000.0,3.006907e+17,5.999991e+17,32037.587000000003,101.18299999999999,908.0,152,31,35,27-02-2019
1547,NOLSM819319819,3,Implantation,1.512306e+16,2.072396e+16,52035170000000.0,3.015847e+17,6.000008e+17,32030.86,100.574,903.0,151,31,36,27-02-2019
1548,NOLSM8203110820,1,Implantation,4243255000000000.0,2.629369e+16,1.803011e+17,3.003553e+17,5.99999e+17,32173.088,100.18799999999999,906.0,150,31,37,27-02-2019
1549,NOLSM8213111821,2,Implantation,5948973000000000.0,4.863473e+16,2.277579e+17,3.014787e+17,5.999991e+17,32172.83,99.613,906.0,149,31,38,27-02-2019
1550,NOLSM8223112822,3,Implantation,1.141606e+16,1.095892e+17,1.128114e+17,3.007476e+17,6.000003e+17,32187.56,100.28399999999999,902.0,150,31,39,27-02-2019
1551,NOLSM8233113823,1,Implantation,1.591346e+16,1.588366e+17,260870700000000.0,2.986919e+17,5.999991e+17,32191.766,99.695,902.0,150,31,40,27-02-2019
1552,NOLSM8243114824,2,Implantation,6791333000000000.0,5.735633e+16,4.025945e+17,3.005412e+17,5.999993e+17,32188.486,100.074,902.0,150,31,41,27-02-2019
1553,NOLSM8253115825,3,Implantation,1.929673e+16,1.929098e+17,6.529123e+17,3.002508e+17,5.999992e+17,32183.757999999998,99.805,896.0,150,31,42,27-02-2019
1554,NOLSM8263116826,1,Implantation,7624013000000000.0,3.733404e+16,2.320535e+16,3.009611e+17,5.999984e+17,32180.949,100.535,885.0,151,31,43,27-02-2019
1555,NOLSM8273117827,2,Implantation,1.101317e+16,1.083966e+17,1.064423e+17,3.010861e+17,6.000002e+17,32264.156000000003,99.904,889.0,150,31,44,27-02-2019
1556,NOLSM8283118828,3,Implantation,2800513000000000.0,2.739815e+16,1.077791e+17,2.997729e+17,5.999997e+17,32264.303,100.079,886.0,150,31,45,27-02-2019
1557,NOLSM8293119829,1,Implantation,1.961682e+16,864043400000000.0,77498110000000.0,2.993413e+17,6.000012e+17,32359.833,100.463,884.0,151,31,46,27-02-2019
